PrDSM	TraP	SilVA	PhD-SNPg	FATHMM-MKL	CADD	DANN	FATHMM-XF
0.8409948763	0.986	0.541	0.954	0.96824	22.1	0.945159993136985	0.215863
0.237391341979	0.045	0.004	0.17	0.66097	4.738	0.737205521455009	0.006613
0.0186550800259	0.012	0.001	0.001	0.04087	6.189	0.747836410203996	0.003792
0.37931987311	0.018	0.178	0.159	0.93115	9.519	0.6339940040833679	0.005767
0.226530709759	0.155	0.024	0.091	0.49751	8.418	0.5740523917037398	0.00306
0.0228570973979	0.001	0.008	0.01	0.05712	2.805	0.5260769433548913	0.004413
0.0465947883676	0.014	0.013	0.01	0.1101	9.299	0.8341099887555425	0.00544
0.0648190911325	0.009	0.045	0.173	0.13619	8.833	0.7824170375680424	0.005746
0.37441300333	0.054	0.141	0.106	0.91929	22.2	0.8091134895381961	0.008449
0.316081080125	0.187	0.001	0.396	0.75833	15.33	0.8280649627079022	0.011678
0.258112083078	0.001	0.005	0.018	0.76604	21.1	0.8988080726327425	0.005903
0.2767525313	0.023	0.074	0.044	0.72758	10.25	0.4546808158270687	0.00494
0.0926372990881	0.214	0.003	0.005	0.05892	7.842	0.6226077265182589	0.003977
0.320217481535	0.009	0.011	0.11	0.93807	9.198	0.4797097547288989	0.013022
0.332325887139	0.089	0.004	0.356	0.90182	10.64	0.698931567569227	0.00559
0.277500098285	0.191	0.031	0.947	0.60711	12.51	0.7190512994386487	0.018111
0.0998700146797	0.008	0.011	0.057	0.27802	8.641	0.6967957966674166	0.006602
0.4346203587	0.315	0.004	0.964	0.98293	12.71	0.765823446011488	0.066447
0.340963248886	0.21	0.001	0.951	0.81	22.2	0.9926564176070434	0.666035
0.404272232622	0.137	0.14	0.779	0.927	21.9	0.882162636913319	0.009205
0.450753920252	0.27	0.277	0.243	0.78982	11.57	0.7168290375735809	0.005682
0.282765552398	0.051	0.019	0.739	0.77536	11.52	0.6720104515735317	0.007153
0.276523889128	0.005	0.02	0.445	0.80154	11.22	0.7087944188405298	0.006283
0.20045379919	0.077	0.022	0.029	0.4993	15.79	0.7767751766219497	0.011644
0.269040805204	0.219	0.121	0.027	0.45932	18.84	0.8485523034809326	0.01695
0.143860856476	0.212	0.092	0.013	0.1212	12.05	0.8002539629798026	0.009395
0.319555371609	0.053	0.045	0.128	0.85645	19.71	0.8364387138582324	0.010202
0.110096758193	0.023	0.003	0.45	0.30211	9.418	0.6164591251873485	0.00514
0.0195850869845	0.049	0.006	0.037	0.00145	0.746	0.4757867168212803	0.003532
0.294905190734	0.03	0.051	0.148	0.79918	11.83	0.5772002527257059	0.006397
0.169707749398	0.0	0.0	0.015	0.50707	11.64	0.6524615600227485	0.004666
0.0824341898605	0.068	0.009	0.004	0.16787	10.32	0.6764624067328739	0.005837
0.434421780071	0.114	0.249	0.947	0.92605	12.61	0.7490989217482921	0.013831
0.290696779621	0.037	0.004	0.195	0.82888	17.17	0.4827889119025804	0.005525
0.231024681708	0.181	0.072	0.235	0.43465	11.11	0.7927902112950596	0.013526
0.0931999593056	0.245	0.005	0.763	0.02754	1.513	0.626309292903039	0.008139
0.0274692450044	0.024	0.009	0.097	0.04693	3.526	0.610435244086562	0.006991
0.125565841997	0.101	0.1	0.04	0.16881	10.86	0.5755380469253024	0.016335
0.315198707919	0.0	0.019	0.181	0.92361	17.61	0.8615464113034815	0.009327
0.310964501216	0.019	0.01	0.145	0.90137	14.88	0.6361700060610959	0.015421
0.181513756587	0.015	0.025	0.114	0.50127	17.36	0.8577094451169983	0.010506
0.0704284613346	0.108	0.006	0.03	0.09504	12.93	0.7999522895977372	0.00971
0.068893946778	0.144	0.003	0.114	0.05762	14.7	0.9369669470156587	0.004774
0.204212345332	0.045	0.001	0.015	0.56458	16.87	0.9592022401055954	0.009252
0.214064656243	0.006	0.003	0.365	0.631	13.93	0.8659134728538787	0.00807
0.320015908459	0.125	0.011	0.197	0.82158	11.31	0.5227340982623038	0.011122
0.385512070797	0.192	0.001	0.572	0.96163	11.4	0.7017248084357647	0.013318
0.293632847143	0.001	0.0	0.149	0.87785	11.77	0.7229421499895532	0.006952
0.254175044626	0.019	0.025	0.196	0.71526	11.19	0.643727945920136	0.005886
0.288087579017	0.005	0.003	0.171	0.85407	12.28	0.8447596883687681	0.013379
0.0203915746589	0.001	0.003	0.05	0.05497	12.34	0.9199576839986932	0.008346
0.0129825929812	0.017	0.005	0.136	0.01466	3.091	0.5134747113145615	0.004339
0.111505059013	0.121	0.03	0.022	0.1801	15.3	0.7533927528099009	0.011632
0.0720445461312	0.194	0.001	0.603	0.01922	5.347	0.6697620523364614	0.008318
0.101648393323	0.267	0.009	0.005	0.02671	10.29	0.5445375257579756	0.010016
0.0881101932381	0.216	0.032	0.148	0.01291	8.316	0.5245663697899072	0.007188
0.0330274169786	0.044		0.064	0.02109	3.976	0.4099690092629558	0.011428
0.28314217467	0.002	0.002	0.098	0.84328	16.2	0.811227063134721	0.006405
0.343066861565	0.163	0.188	0.155	0.66704	16.66	0.8041154308867232	0.027181
0.377587208988	0.246	0.018	0.107	0.86607	17.2	0.6832065679671415	0.015876
0.328486446426	0.117	0.02	0.186	0.84554	16.77	0.7843606260746098	0.006119
0.238273461582	0.039	0.048	0.081	0.62344	11.39	0.6148234245504312	0.005616
0.240636922029	0.003	0.011	0.074	0.70532	11.63	0.565524191741059	0.006836
0.211988893491	0.008	0.011	0.327	0.61438	9.817	0.6792597154204671	0.004868
0.328985521609	0.018	0.021	0.346	0.94489	12.65	0.8114633161316573	0.00754
0.249293196908	0.008	0.005	0.063	0.73259	11.63	0.6956891214258103	0.005223
0.283165475215	0.114	0.001	0.444	0.73251	10.15	0.6048225728613958	0.006427
0.0609509980989	0.139	0.009	0.209	0.03249	6.997	0.4759199257493821	0.003952
0.317538883965	0.265	0.015	0.417	0.67009	12.81	0.7570938465212013	0.00718
0.0153733627499	0.002		0.09	0.02774	5.153	0.6846978183382157	0.007433
0.281301073809	0.002	0.007	0.333	0.83251	18.53	0.7464906380369517	0.007528
0.510330885702	0.088		0.873	0.93175	22.0	0.9849336040196702	0.685067
0.249761282968	0.047	0.105	0.089	0.5901	10.06	0.4367397512312051	0.004106
0.0904794776489	0.148	0.031	0.015	0.089	11.39	0.8305521960424113	0.003707
0.194175030141	0.085	0.005	0.026	0.49031	16.36	0.8641459239060166	0.005339
0.284682159271	0.002	0.002	0.344	0.8479	18.08	0.7396045383260421	0.009697
0.305744345783	0.06	0.025	0.098	0.82901	9.442	0.61596183341729	0.014426
0.0556516412089	0.061	0.017	0.021	0.08612	5.112	0.4246635073134309	0.014211
0.288195494101	0.012	0.002	0.04	0.84845	8.362	0.6750156792483847	0.00694
0.313601186063	0.115	0.062	0.164	0.75881	11.33	0.7050292944198576	0.011595
0.395798963342	0.196	0.217	0.129	0.76184	16.29	0.7837587607861198	0.008491
0.281508011114	0.014	0.003	0.11	0.82534	15.75	0.3982938140927332	0.006102
0.0960471142802	0.155	0.031	0.026	0.09871	14.89	0.5432396011973942	0.004655
0.0818683835655	0.027	0.006	0.103	0.21028	15.04	0.679057885249417	0.010924
0.0283563668059	0.057	0.003	0.158	0.02292	5.072	0.5832129122584532	0.007898
0.320870005634	0.007	0.226	0.515	0.71642	20.3	0.8357542486823369	0.008462
0.0602306715959	0.014	0.001	0.049	0.1636	18.59	0.7241146370769154	0.013778
0.149379698697	0.023	0.003	0.403	0.41996	9.827	0.5858619000500284	0.011707
0.0502091722739	0.035	0.007	0.197	0.10626	3.914	0.9598349534763808	0.055729
0.0248760636747	0.008	0.032	0.13	0.031	9.752	0.6175825612759324	0.065021
0.113676355981	0.117	0.03	0.071	0.19061	1.629	0.9794351059187668	0.283895
0.00640127907574	0.003	0.002	0.027	0.01205	0.062	0.6067271504067978	0.009897
0.0238422849754	0.021	0.0	0.521	0.04849	6.538	0.6745542280123547	0.00555
0.0738064861625	0.033	0.006	0.103	0.1801	7.284	0.7278448874190246	0.011924
0.314138563929	0.072	0.003	0.043	0.86529	13.39	0.6463360415906919	0.030415
0.00793173588737	0.011	0.003	0.003	0.0076	4.676	0.7189558167808637	0.005589
0.353496114843	0.134	0.04	0.273	0.8826	10.29	0.4361787673329257	0.014984
0.0173158951658	0.023	0.011	0.001	0.01537	2.183	0.6816019048605289	0.00602
0.255971416317	0.273	0.084	0.019	0.40499	10.52	0.5892204032181128	0.010294
0.0550292909641	0.139	0.002	0.005	0.02207	8.219	0.6682354106385824	0.006051
0.247716216149	0.302	0.05	0.059	0.38693	12.28	0.5940765340596169	0.023044
0.10088111158	0.101	0.018	0.084	0.1808	8.855	0.5509330808931568	0.007308
0.30153589385	0.038	0.006	0.105	0.8583	11.24	0.8171294359495087	0.009548
0.080977859202	0.013	0.029	0.06	0.19746	11.95	0.7278345271506514	0.007309
0.373337446436	0.069	0.114	0.078	0.92941	12.57	0.7683365554893005	0.013452
0.340576244157	0.122	0.013	0.097	0.88416	16.26	0.7444174825633286	0.00861
0.156767158349	0.265	0.015	0.013	0.18777	11.78	0.6999751327709394	0.009151
0.278346133589	0.041	0.076	0.441	0.71228	11.07	0.6644965989516038	0.011485
0.43150897677	0.129	0.18	0.699	0.97473	12.02	0.7440311709723065	0.069093
0.334525112136	0.011	0.018	0.737	0.97165	17.2	0.9730047231689672	0.01306
0.135404347981	0.014	0.011	0.248	0.37863	5.142	0.7809043091783539	0.00707
0.0843046839761	0.026	0.009	0.12	0.21544	3.804	0.5225486524430276	0.005554
0.325868043627	0.061	0.021	0.093	0.89258	16.71	0.9666850574088962	0.007827
0.301469915665	0.075	0.008	0.885	0.81904	19.55	0.6322233067659268	0.00718
0.387316765302	0.167	0.121	0.663	0.8661	21.3	0.8558122507096922	0.008078
0.355672576557	0.27	0.049	0.484	0.74382	15.63	0.7903744335079964	0.008524
0.18419405834	0.039	0.286	0.105	0.21146	14.09	0.7953056789270343	0.006502
0.0231376766368	0.035	0.0	0.144	0.03239	0.851	0.5208090676924801	0.007008
0.382292387847	0.305	0.012	0.835	0.82754	12.34	0.843532144752491	0.011683
0.277495551901	0.036	0.086	0.587	0.70423	12.1	0.8084490153199277	0.005029
0.528826399254	0.377	0.358	0.708	0.83215	13.26	0.7169702840131553	0.01096
0.356374034898	0.108	0.013	0.337	0.94554	12.11	0.6526719087608706	0.00965
0.100703775084	0.014	0.03	0.071	0.25459	17.63	0.7177187233505935	0.007152
0.0426954378105	0.095	0.025	0.248	0.00489	11.03	0.6392826438537229	0.003683
0.078561118574	0.033	0.134	0.096	0.06005	7.575	0.8618613709785797	0.010786
0.0646512745078	0.101	0.004	0.083	0.0868	13.67	0.9399461324320078	0.007553
0.042697057626	0.055	0.032	0.005	0.03751	11.33	0.7811250808585549	0.005621
0.273030374793	0.0	0.073	0.004	0.74044	11.28	0.7050040921188347	0.006608
0.260633624614	0.025	0.052	0.304	0.70031	10.76	0.7358513068820821	0.006465
0.0129250192879	0.011	0.003	0.001	0.02258	12.45	0.8396752781029868	0.004132
0.271786642895	0.002	0.057	0.053	0.7515	6.976	0.6302570247783514	0.005967
0.0704082864962	0.033	0.013	0.498	0.16256	6.901	0.4604264127356947	0.008057
0.23335129682	0.031	0.025	0.557	0.6408	8.045	0.5672909604998468	0.00491
0.0911252140741	0.006	0.006	0.057	0.25903	10.85	0.6676255486944711	0.009363
0.145714110394	0.269	0.053	0.1	0.11074	10.58	0.63852768603394	0.007284
0.102320498882	0.03	0.021	0.17	0.2529	16.02	0.7879821147787359	0.006583
0.0285596776579	0.001	0.026	0.012	0.05534	3.527	0.846210111426911	0.013384
0.281384748199	0.003	0.004	0.276	0.83491	14.49	0.6575645616564052	0.018791
0.208633652356	0.02	0.002	0.41	0.60177	16.13	0.7565436792863083	0.007586
0.257714732563	0.055	0.003	0.313	0.713	17.51	0.9677466177924486	0.009029
0.0220391446367	0.013	0.011	0.001	0.03953	0.255	0.768479949930151	0.006259
0.0611590585854	0.016	0.035	0.014	0.12871	9.721	0.6544354274245485	0.005708
0.172429899492	0.002	0.032	0.087	0.47966	17.75	0.7648852712959116	0.008013
0.00614706508939	0.005	0.003	0.013	0.00824	0.502	0.6568948944829947	0.005944
0.43281326228	0.327	0.033	0.628	0.93509	11.32	0.70132298633599	0.011743
0.264305712589	0.043	0.016	0.052	0.73112	16.32	0.9668226480130392	0.006061
0.222572922809	0.011	0.003	0.104	0.65153	9.281	0.6085994972724627	0.006267
0.321265859368	0.02	0.002	0.448	0.93967	9.253	0.5725237429752158	0.016637
0.0318362221172	0.027	0.003	0.023	0.06333	5.263	0.5759160725857122	0.006447
0.0416626438074	0.007	0.048	0.022	0.06557	3.081	0.4648459799753728	0.005975
0.151050715777	0.001	0.001	0.003	0.44905	4.509	0.5120423692238388	0.010927
0.0498460053125	0.116	0.021	0.198	0.00956	0.394	0.7341281960002585	0.008056
0.01573445804	0.02		0.003	0.01048	1.757	0.3167217650748234	0.005153
0.331926082397	0.114	0.011	0.095	0.8683	15.25	0.8991312286892545	0.010003
0.177999270055	0.105	0.002	0.157	0.42495	15.09	0.7123552916914196	0.007084
0.076008958939	0.028	0.032	0.593	0.16442	14.5	0.8942932437542037	0.009839
0.0136806893869	0.014	0.003	0.082	0.02185	10.95	0.7816678105110378	0.010535
0.029407825567	0.033	0.002	0.079	0.0511	11.53	0.934357959699265	0.009708
0.270164825824	0.277		0.19	0.2626	21.9	0.9498637131603722	0.073574
0.467067362293	0.187		0.986	0.74632	24.5	0.9982072846334684	0.742845
0.0307302785472	0.001	0.053	0.019	0.03352	0.248	0.5620110496042053	0.007935
0.224876196479	0.001	0.003	0.028	0.66843	17.16	0.8466254656153341	0.00741
0.168718507803	0.0	0.086	0.199	0.41386	11.5	0.9669508289128756	0.048754
0.403418664098	0.385	0.029	0.717	0.79316	10.74	0.7762219610953632	0.015899
0.199588126193	0.035	0.005	0.123	0.5565	6.539	0.5330877298322425	0.014078
0.290061364729	0.104	0.004	0.861	0.76004	5.231	0.5186774749938604	0.013902
0.218680588506	0.013	0.1	0.448	0.53607	14.5	0.8562895480812731	0.00799
0.407940087083	0.018	0.28	0.243	0.90998	11.27	0.6948895757681056	0.010073
0.241997274764	0.008	0.002	0.291	0.71385	17.06	0.9678960178632608	0.008929
0.0230254351785	0.0	0.002	0.017	0.06492	14.38	0.9541346785572908	0.011134
0.0798532999185	0.0	0.009	0.01	0.22806	6.424	0.550083216066877	0.006434
0.218912959408	0.011	0.003	0.51	0.64055	10.32	0.9449598060277842	0.017183
0.0544775300916	0.052	0.004	0.037	0.10523	15.37	0.8922732999055168	0.009633
0.142761307417	0.019	0.002	0.187	0.40515	7.544	0.7672256655734904	0.010834
0.179362838015	0.022	0.004	0.208	0.50986	15.38	0.7674755514252168	0.009757
0.0848851706587	0.007	0.005	0.016	0.24036	8.488	0.8110910184604067	0.013267
0.0430379212307	0.099	0.008	0.026	0.01976	3.432	0.7619005904988893	0.01261
0.0652838722969	0.004	0.165	0.003	0.01666	5.685	0.7773912802326409	0.005813
0.0259604241436	0.005	0.002	0.08	0.06873	1.896	0.6327645557038856	0.007746
0.111746249057	0.058	0.043	0.053	0.23012	9.183	0.7561715034078654	0.003973
0.302534666923	0.01	0.008	0.01	0.88717	8.28	0.4568474095472863	0.004401
0.277693287241	0.091	0.03	0.033	0.70864	10.48	0.4880414258563023	0.003715
0.0690747467566	0.151	0.004	0.003	0.05012	5.319	0.5522258304763303	0.003113
0.229921282382	0.007	0.001	0.309	0.67967	11.64	0.7583322963304994	0.006762
0.295334250167	0.005	0.092	0.036	0.78242	6.888	0.516427873411436	0.02487
0.240442658475	0.005	0.042	0.02	0.67021	5.868	0.5496489293843864	0.024232
0.0968519435686	0.074		0.372	0.11877	3.665	0.4548392913113133	0.009187
0.22193550547	0.171	0.009	0.005	0.48348	10.5	0.5770055959159985	0.009431
0.0318523553538	0.013	0.026	0.038	0.05323	13.75	0.9066683443415186	0.010068
0.113459984519	0.015	0.03	0.035	0.29186	10.61	0.6720788468985718	0.002798
0.234359585496	0.171	0.02	0.424	0.50921	22.2	0.8928585252274595	0.011589
0.0406173673505	0.017	0.042	0.25	0.05874	2.067	0.5685063642576246	0.009107
0.386716091597	0.105	0.126	0.62	0.92099	11.7	0.733496746408525	0.015746
0.209271285284	0.083	0.024	0.566	0.51766	11.24	0.7622539053636594	0.016287
0.15653512922	0.007	0.136	0.827	0.31785	8.552	0.7559555137931117	0.025994
0.04276664981	0.017	0.06	0.017	0.0463	3.445	0.3373134630408066	0.016169
0.0606264267028	0.096		0.285	0.02434	5.202	0.6643738503334464	0.006318
0.0413218944349	0.087	0.008	0.493	0.0266	3.642	0.2768637787439953	0.005443
0.198374654323	0.154	0.024	0.036	0.41404	15.04	0.6353358679783601	0.00589
0.2885809929	0.027	0.0	0.024	0.83672	16.59	0.7461330881822326	0.004197
0.108454295806	0.002	0.045	0.041	0.27409	0.275	0.2925604627169829	0.008041
0.0196865755399	0.006	0.018	0.006	0.03212	0.284	0.876506939233479	0.003664
0.0092894838034	0.007	0.004	0.037	0.01462	0.793	0.7200162868480386	0.006578
0.0126298167004	0.016	0.004	0.013	0.01565	11.98	0.8830727233704158	0.005445
0.0149640220712	0.02	0.009	0.038	0.01341	5.13	0.6784365796331191	0.007831
0.00490942178817	0.008	0.003	0.003	0.00153	6.094	0.7601384682628467	0.004919
0.0294026363381	0.075	0.008	0.008	0.00283	0.202	0.4607494310006488	0.00554
0.00900243337391	0.021	0.0	0.064	0.00397	8.869	0.8284373650864634	0.010456
0.0208097104943	0.008	0.001	0.05	0.05133	0.038	0.3569030160732633	0.009665
0.0429621059616	0.027	0.006	0.312	0.09356	4.492	0.4734620103511441	0.007854
0.041637458968	0.068	0.026	0.002	0.02764	0.072	0.267759604115637	0.00719
0.15668833937	0.2	0.031	0.144	0.23568	2.179	0.4473207167868799	0.009832
0.29007568693	0.01	0.004	0.011	0.85399	10.82	0.7491796715064476	0.004859
0.0696813422457	0.011	0.002	0.124	0.1939	13.71	0.6888743405213444	0.039854
0.13528114199	0.176	0.025	0.111	0.20173	11.29	0.588450694473254	0.004368
0.0392225867993	0.016	0.05	0.083	0.04716	14.83	0.7102253532586624	
0.131683306124	0.016	0.132	0.012	0.2385	16.0	0.750655507519768	0.004684
0.197641531689	0.102	0.055	0.294	0.43126	11.97	0.7670823663993166	0.013258
0.243354351085	0.008	0.015	0.008	0.70428	10.65	0.5037213438413589	0.005695
0.0181104781974	0.001	0.008	0.225	0.04288	11.78	0.7695496984039607	0.005143
0.0163516150586	0.001	0.003	0.012	0.04285	3.234	0.5888341778303355	0.004437
0.0710239254782	0.144	0.003	0.04	0.06401	4.891	0.5228884589193084	0.004924
0.0238969119212	0.021	0.024	0.184	0.02347	0.568	0.3164163758200348	0.00699
0.311255483012	0.1	0.065	0.654	0.76361	11.82	0.825299565833985	0.004592
0.0840375234573	0.01	0.005	0.011	0.23482	8.542	0.4794067742107401	0.003344
0.272326877837	0.015	0.007	0.071	0.7926	13.36	0.7405883350051669	0.009574
0.222092634571	0.022	0.003	0.089	0.6391	11.65	0.5642435160915633	0.010202
0.176381410776	0.048	0.002	0.034	0.47704	7.369	0.4806106361002657	0.005012
0.341279980571	0.03	0.236	0.091	0.74418	11.95	0.72988712108052	0.006505
0.227940406773	0.007	0.005	0.143	0.66953	8.394	0.5795118649277173	0.005034
0.201879043442	0.02	0.008	0.394	0.57521	15.61	0.744615078925795	0.005467
0.0635508011735	0.0	0.006	0.156	0.1823	15.91	0.8983878458770533	0.008238
0.0731790931691	0.015	0.006	0.457	0.1962	10.99	0.620144636438438	0.016715
0.126523638807	0.066	0.072	0.057	0.23603	8.886	0.6843710323942928	0.036031
0.017860834733	0.012	0.02	0.016	0.01855	0.305	0.3256148419020232	0.008366
0.0457838359092	0.06	0.024	0.038	0.05017	9.882	0.7247182261531963	0.009716
0.0769536663877	0.006	0.088	0.125	0.13047	7.289	0.5731456714181818	0.006531
0.200946695951	0.043	0.074	0.022	0.48018	13.12	0.7249096590984438	0.012839
0.172141025612	0.227	0.053	0.142	0.23198	10.91	0.5828173922886447	0.005281
0.0641992114492	0.145	0.008	0.342	0.03729	5.027	0.4634866226453201	0.007982
0.203503597841	0.021	0.001	0.014	0.58643	11.04	0.6861772504329363	0.005563
0.574067391194	0.205		0.503	0.94234	21.2	0.6247255664896678	0.021245
0.0235596585491	0.004	0.007	0.111	0.05728	15.06	0.6778028166980313	0.006142
0.146629713628	0.057	0.087	0.061	0.2896	9.976	0.7087599240891042	0.006584
0.014381012054	0.013	0.003	0.078	0.02495	1.903	0.922623995421418	0.018645
0.364288302083	0.066	0.115	0.259	0.90421	11.34	0.5602051241451814	0.007871
0.248011528779	0.038	0.013	0.053	0.69038	10.82	0.748579285853824	0.006101
0.021450338983	0.002	0.007	0.044	0.05295	16.35	0.7546544833833777	0.011552
0.251949177674	0.01	0.005	0.441	0.73856	14.07	0.5447893562293481	0.015263
0.00996370577405	0.011	0.009	0.006	0.0074	0.141	0.4271054279668132	0.006685
0.318651851707	0.207	0.102	0.048	0.64008	12.07	0.600473867651185	0.026882
0.385337912358	0.063	0.15	0.973	0.93363	9.61	0.6310705188651359	0.010608
0.210174955625	0.016	0.002	0.241	0.61039	8.499	0.9349541952077898	0.007507
0.311651596497	0.017	0.011	0.46	0.90438	18.31	0.861219957271727	0.013607
0.188069645196	0.271	0.083	0.053	0.20433	8.359	0.6287294080070027	0.005274
0.284703595738	0.003	0.009	0.131	0.83962	10.18	0.4809856267200778	0.005591
0.305870567514	0.004	0.035	0.612	0.87484	11.09	0.682140501916452	0.009331
0.0341103833483	0.046	0.001	0.05	0.05327	0.013	0.3503224730713978	0.006549
0.054096691409	0.095	0.004	0.007	0.06113	0.193	0.3785426325188591	0.005293
0.0611256239601	0.127	0.006	0.01	0.04815	0.147	0.3772381404548628	0.005645
0.274166065768	0.074	0.013	0.09	0.73288	9.429	0.7605757977236267	0.006361
0.374068277967	0.133	0.016	0.968	0.9705	20.6	0.8311330585615686	0.082647
0.316792733006	0.517	0.133	0.047	0.29228	21.0	0.9504478960023732	0.044145
0.600640367223	0.34		0.835	0.86062	21.4	0.7245282779291797	0.009525
0.318339763264	0.017	0.004	0.008	0.93179	11.53	0.7356472616084145	0.009131
0.321975665007	0.034	0.012	0.4	0.91732	13.32	0.8484354226538539	0.016103
0.0293369878589	0.016	0.001	0.503	0.06892	20.2	0.9714702667458028	0.005589
0.0871776100954	0.011	0.003	0.262	0.24534	15.45	0.8481125814072454	0.010189
0.0233120826816	0.058	0.006	0.004	0.00364	0.185	0.2974469105172746	0.006721
0.367563336616	0.162	0.085	0.695	0.84961	22.0	0.9413445204188304	0.018363
0.385023581357	0.202	0.054	0.371	0.89456	22.9	0.960453122917156	0.019035
0.0649012476009	0.002	0.001	0.009	0.1896	14.46	0.9462705691592864	0.015659
0.252404056913	0.001	0.056	0.025	0.6954	6.003	0.4971183280615825	0.011259
0.263260879493	0.141	0.072	0.907	0.57132	18.64	0.9163544473267056	0.009936
0.0742329083364	0.19	0.029	0.027	0.0004	0.113	0.4175854675369188	0.004206
0.392996281669	0.27	0.001	0.398	0.90616	10.78	0.5526379617206448	0.014718
0.32725262883	0.018	0.034	0.22	0.92605	19.52	0.9974954798121496	0.132875
0.0184185907258	0.0	0.003	0.009	0.05005	0.977	0.3908888730485615	0.004993
0.209644993403	0.003	0.021	0.109	0.60185	17.0	0.7312010333287569	0.005774
0.379889772531	0.012		0.351	0.74679	17.26	0.7453098831657724	0.012017
0.0229004303363	0.028		0.021	0.01682	0.488	0.5790202507862959	0.006634
0.015679348701	0.0		0.129	0.03035	14.05	0.8581290076999933	0.009315
0.39394891627	0.013	0.323	0.461	0.82788	5.01	0.471202243404396	0.010791
0.00250519267194	0.0	0.004	0.002	0.00126	0.151	0.2953430884168413	0.005648
0.0346524699138	0.101	0.0	0.002	0.001	0.033	0.3386427543321128	0.006065
0.380555786284	0.069	0.27	0.922	0.78737	7.064	0.5690591571802067	0.014042
0.0268669514835	0.002	0.007	0.092	0.0692	0.699	0.543730524832626	0.013248
0.0252710577837	0.028	0.01	0.014	0.03529	1.131	0.5850321311593379	0.010216
0.0810163527575	0.043	0.066	0.506	0.12878	0.558	0.4655362729385975	0.012397
0.024304327409	0.02	0.037	0.01	0.01205	4.807	0.5961141350336647	0.010568
0.0907851238819	0.191	0.002	0.537	0.07739	1.49	0.4491654769549021	0.01101
0.329302620668	0.008	0.004	0.818	0.97367	18.55	0.8322469336089279	0.01755
0.139984032936	0.006	0.158	0.053	0.24611	8.603	0.6214630929378379	0.007577
0.22192648623	0.035	0.056	0.917	0.57	11.51	0.7526526172625596	0.008849
0.103099347491	0.014	0.005	0.228	0.28801	9.178	0.7111113863645383	0.005487
0.0219787789399	0.004	0.011	0.037	0.04834	8.664	0.6656971962819963	0.004708
0.170104505651	0.001	0.013	0.01	0.49362	7.743	0.503524461167543	0.003746
0.0722598471851	0.035	0.003	0.01	0.17661	10.59	0.7418183890755327	0.008434
0.0348105960495	0.023	0.019	0.732	0.05946	12.26	0.6447541446675426	0.007226
0.0728558440155	0.054	0.112	0.071	0.04504	10.59	0.848836632920793	0.006687
0.304928969244	0.054	0.043	0.468	0.81367	11.49	0.6499833225413956	0.005246
0.276544018996	0.028	0.06	0.462	0.73665	11.95	0.6826232869902376	0.005133
0.178552813559	0.134	0.003	0.013	0.39659	10.01	0.6555295665366635	0.004942
0.0941927535552	0.076	0.018	0.271	0.18571	11.55	0.6998244500024996	0.004399
0.192655305823	0.004	0.004	0.069	0.56772	8.079	0.6952397356940873	0.004578
0.44952420541	0.266	0.237	0.161	0.8321	11.44	0.7082344325046465	0.005339
0.442316520683	0.328	0.091	0.899	0.90174	11.96	0.4414851939429665	0.023179
0.0870179332137	0.039	0.005	0.032	0.21479	7.258	0.3986723583935321	0.006732
0.296874739819	0.043	0.004	0.041	0.84142	12.49	0.736193575865917	0.004169
0.0942593463724	0.139	0.0	0.009	0.14186	10.83	0.935188432970586	0.013835
0.0608457732788	0.076	0.006	0.02	0.09826	11.22	0.9583756675428772	0.014297
0.147796971346	0.032	0.002	0.033	0.40727	10.03	0.5529893899427424	0.006627
0.302159973915	0.029	0.001	0.112	0.87441	10.33	0.6566433550910689	0.008212
0.308818087593	0.034	0.106	0.292	0.77921	10.99	0.6418553476339591	0.009411
0.183391466825	0.024	0.007	0.642	0.5168	6.378	0.4009545689180331	0.006092
0.146429182826	0.086	0.002	0.013	0.34922	6.789	0.449507605311618	0.006982
0.113060513672	0.145	0.0	0.042	0.19227	8.806	0.509791219741544	0.007135
0.255809729147	0.027	0.022	0.481	0.71532	11.6	0.6480218655025002	0.011506
0.0720548634756	0.009	0.004	0.208	0.20092	15.64	0.7284628325747593	0.014659
0.060950627728	0.099	0.01	0.022	0.0714	8.943	0.5904725893470275	0.006071
0.0464579847357	0.032	0.002	0.014	0.10325	10.49	0.6887288504487185	0.007507
0.284787903901	0.114	0.273	0.02	0.45196	16.0	0.692626319306418	0.003721
0.031951980024	0.021	0.001	0.024	0.07177	11.4	0.7546660593721018	0.01206
0.0362140334641	0.071		0.003	0.00049	0.864	0.6590626753337127	0.004381
0.307450641386	0.045	0.004	0.709	0.87115	10.21	0.6149098570819326	0.01416
0.265530086917	0.272	0.225	0.531	0.28671	9.743	0.6437735386948193	0.049874
0.0128202136526	0.004	0.005	0.086	0.02716	0.062	0.4385774393555233	0.005568
0.13123583857	0.108	0.015	0.053	0.26802	11.39	0.6758226578865859	
0.0285678377721	0.001	0.064	0.043	0.01549	0.064	0.3994028562627556	0.006186
0.337073649931	0.105	0.02	0.331	0.88329	13.9	0.6962987197066556	0.014536
0.119543550095	0.0	0.021	0.117	0.33454	13.7	0.7038918067642177	0.007888
0.129784037922	0.001	0.002	0.052	0.3842	16.6	0.8265945098509084	0.013713
