PrDSM	TraP	SilVA	PhD-SNPg	FATHMM-MKL	CADD	DANN	FATHMM-XF
0.233381756524	0.116	0.002	0.008	0.58011	9.844	0.6323751749594998	0.005463
0.0273529051356	0.079	0.001	0.782	3e-05	7.954	0.7814107051499055	0.006775
0.0196679555215	0.012	0.003	0.095	0.04181	6.079	0.7949374541041438	0.008247
0.0946226266437	0.096	0.138	0.014	0.0411	7.488	0.8238565936619636	0.00522
0.0803394728873	0.003	0.111	0.04	0.11949	9.439	0.6355398768443083	0.003996
0.0428205930149	0.011	0.081	0.007	0.03042	0.662	0.4301822711264787	0.012984
0.00623304710994	0.003	0.009	0.008	0.0042	0.098	0.7099722663856683	0.007423
0.00504162234264	0.002	0.002	0.004	0.00897	0.102	0.2705614870101942	0.011136
0.0266891916908	0.014	0.024	0.049	0.03884	0.685	0.4607844048708187	0.008487
0.513728708867	0.335		0.019	0.69179	10.69	0.6948780018733077	0.005407
0.0288047343035	0.039	0.007	0.005	0.03805	8.799	0.7219273912369675	0.006577
0.205998745796	0.045	0.017	0.153	0.55315	0.143	0.3531412056492468	0.006431
0.294774048481	0.01	0.026	0.153	0.845	16.64	0.7452441429790163	0.009004
0.019898425333	0.02	0.004	0.211	0.03346	9.679	0.5664769524080325	0.005302
0.0401402943756	0.027	0.044	0.017	0.04522	2.606	0.7580318588774545	0.011974
0.0447729791581	0.0	0.012	0.165	0.11967	8.071	0.7227415373402627	0.010786
0.311998756216	0.033	0.015	0.25	0.88524	10.47	0.5899181053766314	0.006939
0.0813029761226	0.065	0.004	0.038	0.17272	3.718	0.5704697047850736	0.005512
0.025543570193	0.0	0.04	0.01	0.0326	0.091	0.2945132444449626	0.00371
0.217155077045	0.045	0.018	0.373	0.58557	7.578	0.6101691898177972	0.01428
0.340067413258	0.107	0.015	0.11	0.89552	18.47	0.8239334090803004	0.008969
0.398842879703	0.703		0.012	0.09438	16.08	0.7072991501947828	0.009488
0.0698663097045	0.111	0.041	0.021	0.05363	0.536	0.9230256596264856	
0.0178926008825	0.0	0.0	0.019	0.05162	3.045	0.751625403533339	0.007747
0.00714792605311	0.001	0.005	0.312	0.01314	8.066	0.7133081232890992	0.005491
0.0136949424028	0.022	0.002	0.046	0.01495	12.01	0.882016348624691	0.004649
0.0390367524896	0.025		0.064	0.05209	7.675	0.7486729632692904	0.004781
0.0108869240978	0.005		0.006	0.01577	0.062	0.1672329732807779	0.016386
0.0479273229246	0.054		0.193	0.0409	2.266	0.481127101879984	0.007663
0.350546331335	0.057	0.093	0.447	0.89506	11.79	0.6803448706347665	0.005291
0.231148254227	0.004	0.004	0.121	0.6832	11.17	0.6832702053365393	0.00819
0.0906685153058	0.091	0.015	0.287	0.1633	8.119	0.6819925118561796	0.005868
0.350920611673	0.112		0.253	0.58895	8.115	0.6705089852908939	0.007544
0.385152302323	0.027		0.129	0.74233	16.64	0.795984079419336	0.006574
0.035473963492	0.06	0.009	0.025	0.03498	4.33	0.5348738371163722	0.007324
0.201904891805	0.067	0.002	0.04	0.53463	8.812	0.7485165251355836	0.008891
0.202207770326	0.036	0.005	0.235	0.56336	0.558	0.4294768828351361	0.011022
0.262164101489	0.038	0.12	0.83	0.62056	7.221	0.5715320832230217	
0.0297959108321	0.037		0.06	0.02162	1.385	0.2820011645330189	0.005036
0.0521049327135	0.006	0.009	0.004	0.13882	0.937	0.5308048767441246	0.004361
0.0417431924524	0.066	0.048	0.009	0.00687	0.48	0.3115748686336198	
0.0175880455064	0.001	0.004	0.019	0.04551	8.799	0.8111437374147028	0.007368
0.092345966754	0.031	0.07	0.504	0.17056	9.573	0.5317653072299978	0.012078
0.0713660099695	0.168	0.003	0.014	0.04106	6.062	0.895952740867797	0.006251
0.052832235189	0.149	0.004	0.346	0.00339	7.35	0.660484605688809	0.005214
0.0797297357025	0.041	0.039	0.142	0.15525	2.994	0.5834962430591027	0.007131
0.038806836159	0.033	0.006	0.063	0.0751	6.435	0.5846405246125354	0.007426
0.352224165992	0.157	0.0	0.908	0.89778	3.7	0.452995547158047	0.014839
0.0653603474767	0.014	0.032	0.01	0.14646	7.785	0.8241571313998743	0.006529
0.0817522796178	0.191	0.03	0.391	0.02091	4.125	0.6559578365819764	0.00429
0.644700036516	0.451		0.208	0.83785	10.67	0.6403620979783397	
0.17758635193	0.004	0.0	0.123	0.52671	15.82	0.5320943296822641	0.006661
0.0420968867235	0.055		0.341	0.02824	0.722	0.5492954278246674	0.005406
0.241366450689	0.247	0.026	0.064	0.44801	11.17	0.7723462408810188	0.004303
0.0740698087525	0.008		0.086	0.13914	2.978	0.6926505402578816	0.006535
0.0607537390987	0.016	0.029	0.027	0.13379	8.342	0.5943891367346937	0.005385
0.841799747157	0.939	0.782	0.677	0.76472	21.1	0.8658658623170316	0.17309
0.00268947859972	0.0		0.019	0.00437	0.381	0.356014310536571	0.005444
0.00455405291087	0.0	0.009	0.279	0.00216	0.047	0.3462583783926042	0.004467
0.422710322862	0.241	0.069	0.412	0.95292	12.61	0.6827386184250845	0.007724
0.301788905188	0.167		0.066	0.43574	11.05	0.5493748323877845	0.006181
0.00518445364997	0.0		0.005	0.00936	0.08	0.8282432978169612	0.006061
0.28825925006	0.008	0.006	0.231	0.84844	10.65	0.7312036248708286	0.004406
0.348298083885	0.102	0.019	0.542	0.92101	12.03	0.7753438023645274	0.029225
0.00422319746991	0.006	0.004	0.005	0.00042	4.023	0.7552431927159103	0.005383
0.0550332915929	0.033	0.036	0.055	0.0923	9.03	0.675341177289524	0.007647
0.134331790568	0.007	0.003	0.052	0.3908	0.329	0.3756892803972722	0.003697
0.0414696095958	0.019	0.029	0.016	0.07294	7.895	0.8809434162251413	0.008727
0.0587203468625	0.078		0.005	0.03851	7.531	0.3953354910509778	0.011827
0.321737429628	0.098	0.029	0.108	0.83483	9.852	0.7398160829837495	0.007874
0.023635266263	0.018	0.006	0.005	0.04457	14.95	0.6461793427428589	0.004818
0.277355525166	0.052	0.003	0.111	0.77492	3.564	0.4628706528018543	0.007314
0.190721059823	0.084		0.693	0.29652	11.17	0.7217788150941779	0.004823
0.151057427078	0.263	0.017	0.088	0.17054	6.553	0.663893069805484	0.006786
0.011653454894	0.012		0.003	0.01031	0.26	0.3644564656983154	0.004708
0.424957710495	0.041	0.39	0.008	0.82263	14.5	0.8338741439912658	0.042655
0.0359219728798	0.091	0.002	0.225	0.0127	6.832	0.5862220885574676	
0.100970951938	0.059	0.021	0.007	0.21988	16.75	0.8918749052760266	0.007269
0.0266317727415	0.011	0.002	0.031	0.06475	15.31	0.79361777110532	0.004449
0.0501752125336	0.038		0.383	0.06138	12.7	0.8655664620314952	0.007188
0.0319410236783	0.003	0.002	0.048	0.08867	2.484	0.6502329671137029	0.006317
0.305176915598	0.028	0.016	0.066	0.86872	8.546	0.5439060794481075	0.010384
0.141849749397	0.035	0.045	0.353	0.34131	8.203	0.5989994419730545	0.010341
0.0139259493983	0.0	0.015	0.006	0.02398	3.259	0.7879551898605113	0.004979
0.0216818914261	0.0	0.003	0.002	0.05984	6.271	0.8431195412904806	0.006528
0.0777410212284	0.097	0.07	0.374	0.06081	7.285	0.8588680810245698	0.033146
0.0732777837055	0.002		0.027	0.14355	7.532	0.6526710171500589	0.010314
0.0196853302079	0.022	0.0	0.009	0.03502	1.736	0.5980362417354045	0.004891
0.0191859741708	0.047	0.005	0.001	0.0033	1.157	0.4135378400706197	0.007648
0.249097545616	0.013	0.008	0.264	0.72386	22.8	0.9644065914529693	0.012259
0.424914871731	0.021		0.277	0.82785	18.63	0.752267038048292	0.011723
0.12855294524	0.041		0.037	0.21514	3.485	0.7873017113598237	0.01008
0.506717749184	0.564	0.018	0.134	0.93578	12.17	0.7221430622781071	0.018233
0.0182051292272	0.001	0.017	0.009	0.03372	0.116	0.43959052875069	0.006351
0.230066787233	0.006	0.097	0.029	0.58037	11.19	0.7497068983103605	0.008598
0.163845341586	0.056	0.003	0.628	0.43039	12.14	0.6448491762725234	0.005758
0.162202818239	0.009	0.024	0.272	0.45038	3.487	0.5297294575694876	0.008687
0.00665202946347	0.002	0.015	0.003	0.00016	0.001	0.1985313252825071	0.006032
0.0105354542625	0.001	0.001	0.054	0.0275	9.362	0.5371851688222444	0.005014
0.0525198003596	0.062	0.009	0.033	0.08412	8.024	0.4839748203229585	0.009495
0.378341865333	0.098	0.096	0.811	0.93434	12.5	0.783550877510307	0.025952
0.027146016568	0.0	0.029	0.018	0.04895	4.974	0.8137454566258852	0.003471
0.0707155317508	0.016	0.095	0.556	0.09442	7.893	0.6899150948691569	0.007456
0.00670399889407	0.011		0.016	0.00141	0.705	0.6330998566825873	0.004943
0.148537658372	0.018	0.362	0.095	0.04572	2.61	0.7172830930675703	0.00573
0.154106350615	0.006	0.013	0.002	0.44063	18.59	0.947275082089646	0.005201
0.0133736716744	0.011	0.009	0.02	0.01763	0.491	0.4966277642413098	
0.347472719631	0.102	0.043	0.6	0.89335	9.386	0.7391398623727202	0.023183
0.0168764246424	0.016		0.011	0.01676	11.64	0.721461687708071	0.00724
0.0252598023471	0.009		0.014	0.04052	0.099	0.2805254239139191	0.008492
0.0101403259343	0.026	0.002	0.004	0.00029	0.108	0.1884423966242304	0.004551
0.0101284151994	0.002		0.074	0.01725	0.046	0.2348453906002446	0.004359
0.479320509194	0.288	0.19	0.983	0.94883	12.15	0.7129255269488202	0.180171
0.0346101950847	0.008	0.028	0.002	0.0644	0.058	0.6101540064645125	0.006675
0.298252731758	0.038		0.08	0.55754	0.216	0.325233807273716	0.008875
0.037576062862	0.071	0.028	0.017	0.01036	8.452	0.9106442131704195	0.011103
0.0239665185765	0.046		0.06	0.00097	8.717	0.3395937005323906	0.008705
0.375660472108	0.185	0.004	0.128	0.93592	11.42	0.6529450705810724	0.006586
0.0459935489971	0.125	0.004	0.019	0.00685	0.568	0.876262378662307	0.006985
0.0326026286301	0.004	0.038	0.003	0.05188	15.96	0.8675899846052915	0.007399
0.446749873161	0.061		0.059	0.83156	9.039	0.5823969020549594	0.007013
0.147778687048	0.12		0.028	0.17467	16.76	0.888113048379437	0.007531
0.292489712466	0.024		0.095	0.56	11.52	0.7397069840039132	0.005459
0.264918848569	0.014	0.0	0.125	0.77872	7.22	0.555615406868671	0.005486
0.0244284247732	0.005	0.011	0.02	0.05469	4.94	0.7990362063794672	0.006132
0.0373348443756	0.0	0.004	0.02	0.10575	0.423	0.3313999193511075	0.003501
0.0529047128918	0.028	0.052	0.115	0.07412	2.873	0.3023810070693767	0.005128
0.0219542492835	0.04	0.008	0.045	0.01545	5.862	0.6027260072237977	0.003494
0.357742270546	0.023	0.146	0.897	0.895	12.65	0.7986703811503894	0.020498
0.095165092305	0.007		0.091	0.18233	13.13	0.7786996601876282	0.007679
0.0344223501021	0.069	0.003	0.004	0.02913	0.126	0.2840362761348851	
0.0301840203888	0.008	0.026	0.036	0.05322	9.932	0.6362733755739669	0.022487
0.0477433137757	0.052		0.053	0.04253	0.807	0.3594144236206632	0.004929
0.297507448112	0.003	0.021	0.255	0.86544	9.5	0.6416950209075041	0.007317
0.059789072439	0.03		0.691	0.0886	1.714	0.3940559822108085	0.004708
0.00806096334641	0.007		0.131	0.00812	21.7	0.9334871779299928	0.016286
0.0138838903883	0.015	0.017	0.004	0.00677	2.25	0.3800411035103356	0.004416
0.0250685364491	0.002	0.0	0.088	0.07115	8.506	0.6780457593768175	0.004154
0.0719265658451	0.158	0.045	0.073	0.00866	0.72	0.45648178265567	0.010702
0.0574997220789	0.114	0.007	0.055	0.04921	10.56	0.6215229623975971	0.003534
0.0364554148431	0.061	0.001	0.031	0.04532	1.173	0.7140445152913838	0.00526
0.114833357161	0.0		0.565	0.22866	3.325	0.4454258503463255	0.009937
0.31425038209	0.024	0.006	0.206	0.91043	10.62	0.7668920485803167	0.012302
0.0140093654009	0.0		0.032	0.02701	16.25	0.8483725340883328	0.005823
0.224596300097	0.065	0.221	0.149	0.3749	15.59	0.7861480693157141	0.014563
0.181521206766	0.094		0.671	0.26813	16.95	0.9320761076740688	0.004321
0.0434253246573	0.009	0.033	0.003	0.0846	15.12	0.9308541948818194	0.006106
0.334074076842	0.075		0.031	0.59222	14.93	0.5414957677251254	0.005409
0.00585845789894	0.002		0.034	0.00871	0.04	0.2874749832033953	0.004785
0.262298931731	0.001	0.004	0.662	0.77965	15.85	0.7602989396966277	0.008602
0.265720614821	0.009	0.059	0.069	0.72421	11.35	0.8090079424284133	0.005643
0.061285858435	0.129	0.002	0.037	0.05083	8.994	0.7379249600105695	0.005172
0.0685928671464	0.063	0.008	0.021	0.13239	5.369	0.5765773874080956	0.006682
0.0229698637022	0.016	0.048	0.013	0.0005	0.116	0.2558814052089135	0.009329
0.0856050087916	0.178	0.007	0.002	0.06959	6.177	0.5979049675028032	0.004883
0.0293762546733	0.018	0.046	0.024	0.01982	0.752	0.6522735961699275	0.005594
0.228222278216	0.101		0.037	0.35454	10.97	0.6687247667220122	0.00221
0.09325978778	0.106	0.002	0.002	0.16973	2.167	0.8180405492427814	0.011909
0.185936113649	0.005	0.029	0.041	0.52033	20.4	0.9702344969927552	0.004086
0.0337265776626	0.098	0.001	0.003	0.00017	3.993	0.4781189227806966	0.004459
0.235852126141	0.03	0.112	0.006	0.55801	3.74	0.6330318584554088	0.009694
0.0697780730183	0.064	0.013	0.011	0.1297	15.39	0.8719870523206776	0.093995
0.273848799974	0.006		0.018	0.5407	19.17	0.7392250867290383	0.004892
0.474213331772	0.243	0.229	0.867	0.93754	21.1	0.8236409691221771	0.026437
0.29642240002	0.04	0.004	0.03	0.84306	18.95	0.8397760565603559	0.009772
0.506873227971	0.053		0.836	0.9598	10.88	0.8188508458630283	0.013961
0.0849501391638	0.032	0.08	0.029	0.13688	7.462	0.743248767627341	0.00618
0.0607386680458	0.146	0.024	0.038	0.00912	6.986	0.6494442997113898	0.004573
0.417361726279	0.079	0.376	0.026	0.77657	12.6	0.6555909164177691	0.037939
0.215165182004	0.202	0.114	0.01	0.32202	10.47	0.9913686688705432	0.106238
0.0746093102165	0.054	0.156	0.011	0.00413	3.23	0.6167903524879002	0.00785
0.310166373254	0.043	0.011	0.079	0.87395	8.018	0.6791099951066537	0.008548
0.31158979619	0.256		0.447	0.36643	6.925	0.52959255013174	0.005421
0.0657661840066	0.078	0.001	0.113	0.11627	11.34	0.8172723768590544	0.010893
0.0550113729632	0.076		0.03	0.03309	0.113	0.2522234030351113	
0.409956339267	0.104	0.17	0.235	0.94554	16.23	0.7513312227833234	0.189448
0.0227558713424	0.017		0.031	0.02752	21.4	0.7781080706357494	0.005476
0.0339983005545	0.061	0.018	0.058	0.02011	0.375	0.5853134554202409	0.006547
0.156127241813	0.344	0.077	0.006	0.04187	0.275	0.3952545103716155	0.009179
0.0829738466833	0.003	0.002	0.096	0.24177	10.4	0.7326652238917492	0.008179
0.217659361868	0.37		0.006	0.06468	0.727	0.8625034114478877	0.012795
0.42362378574	0.003		0.732	0.84325	17.88	0.8445959282104053	0.007506
0.0978770752249	0.131	0.126	0.032	0.02849	3.972	0.5100332437936312	0.004316
0.0740031588573	0.02	0.04	0.035	0.158	17.91	0.6845725091896258	0.00445
0.0332120305171	0.065		0.005	0.00048	0.209	0.3924408945937966	0.003564
0.00943706881939	0.015	0.003	0.001	0.00812	0.002	0.3177417930101634	0.003539
0.205315427483	0.012	0.006	0.019	0.59561	9.537	0.6407269191055976	0.011331
0.0507244214752	0.137	0.012	0.004	0.00066	5.574	0.5751848721417295	0.003598
0.109506137315	0.004	0.004	0.012	0.31827	16.13	0.8886313678027165	0.008338
0.0739076772987	0.093	0.091	0.011	0.03127	10.33	0.9084839338345096	
0.281665298918	0.002	0.003	0.456	0.8378	14.85	0.704418977796848	0.005634
0.0819080127176	0.177	0.025	0.061	0.04061	9.075	0.6849972866559084	0.006341
0.0556042383797	0.099	0.009	0.011	0.05641	0.757	0.506205476559867	0.008013
0.0275640466654	0.0	0.008	0.009	0.07224	5.394	0.5356183539112755	0.007592
0.0452207016391	0.027		0.055	0.06246	15.05	0.7500623844886082	0.003261
0.110898044416	0.288	0.009	0.05	0.03348	0.638	0.4205071450848737	0.005203
0.322359242804	0.038	0.005	0.036	0.92182	17.59	0.809373037289504	0.013733
0.195277277997	0.132		0.011	0.25768	12.15	0.9178512260532652	0.007526
0.266109976263	0.115		0.033	0.41633	10.36	0.6304802023800263	0.005586
0.0445680708028	0.002		0.003	0.08613	7.033	0.6430889949966923	0.037703
0.0172336208905	0.005	0.003	0.042	0.0415	6.163	0.6140922976706995	0.005407
0.0422652102249	0.021	0.001	0.031	0.10271	13.82	0.6521297806854613	0.010333
0.251174126367	0.059	0.015	0.418	0.67679	16.31	0.9047248339838025	0.010414
0.0548778027934	0.012	0.017	0.006	0.13275	5.285	0.8090292575647146	0.048455
0.129310855649	0.061	0.047	0.028	0.27562	10.6	0.6859830867026993	0.007224
0.0901690433645	0.08		0.048	0.09941	15.46	0.9171206828219948	0.008338
0.0534977067427	0.069	0.008	0.071	0.08111	0.452	0.4848587009312751	0.00565
0.0309805143707	0.058		0.005	0.00301	10.9	0.6091220393988667	0.005455
0.0583427170429	0.052	0.07	0.01	0.04757	11.06	0.9192349769183082	0.0075
0.345655615316	0.036	0.038	0.851	0.95908	18.61	0.8689293600127751	0.021813
0.176433451544	0.01	0.436	0.068	0.05975	0.493	0.4146651079480143	0.014819
0.0194921371781	0.0	0.002	0.01	0.05432	1.046	0.5874248552466647	0.00452
0.0253028115568	0.03	0.029	0.058	0.01345	0.103	0.4160056038511404	0.009207
0.265436437956	0.001	0.015	0.286	0.77752	9.18	0.6926927511188244	0.008544
0.0216476507175	0.006	0.028	0.029	0.02751	11.83	0.8610654773362699	0.00587
0.0278426804576	0.019	0.001	0.43	0.06144	4.946	0.642068462233577	0.005963
0.0813601224825	0.226	0.003	0.04	0.0131	2.469	0.5783661313198276	0.005978
0.420450695616	0.292	0.037	0.819	0.92877	10.91	0.7587050849587607	0.011814
0.285610749895	0.015	0.004	0.143	0.8356	17.45	0.8847548598374788	0.012555
0.311482550607	0.0	0.002	0.096	0.9303	12.09	0.8076255207678684	0.014661
0.0385376915461	0.013		0.062	0.06308	3.604	0.4772357875765868	
0.092912092857	0.003		0.032	0.18182	13.37	0.8022591178117277	0.004574
0.0298715245996	0.077	0.01	0.025	0.00014	1.203	0.51937148060492	0.004543
0.029178308127	0.012	0.001	0.009	0.07244	1.108	0.3976493347067199	0.005191
0.211045134147	0.006	0.001	0.716	0.62404	10.7	0.6085259024865954	0.003209
0.0567146260549	0.004	0.028	0.019	0.13471	8.369	0.4487111197303774	0.008355
0.0297660678171	0.039	0.001	0.578	0.04723	14.76	0.9136998916828548	0.010263
0.0155532958006	0.004	0.006	0.065	0.03431	0.379	0.7208983686373475	0.007965
0.353945093015	0.264	0.002	0.079	0.79395	13.04	0.6359646348408452	0.012292
0.264507627593	0.015	0.004	0.611	0.77229	17.77	0.7894639769505991	0.008301
0.00823675115223	0.016	0.003	0.026	0.00352	0.422	0.2577620152817856	
0.0123299865902	0.019		0.031	0.00467	0.38	0.6427615124867456	0.007049
0.308174122153	0.056	0.002	0.366	0.86443	4.444	0.4974317399479005	0.009784
0.0391334342559	0.004	0.049	0.09	0.05993	3.517	0.5034089386990351	0.004149
0.0286947678436	0.03	0.035	0.372	0.01733	0.026	0.3800077714082084	0.00545
0.468550149664	0.06		0.166	0.87616	11.43	0.6852548787853235	0.005127
0.320086587425	0.1	0.015	0.032	0.84257	10.99	0.7744982024992636	0.01098
0.477367314239	0.015		0.127	0.93875	11.24	0.7339346941371837	0.008812
0.194410236865	0.258	0.129	0.008	0.18807	13.68	0.7575472101322359	0.030691
0.0539983366699	0.059	0.005	0.098	0.09575	8.162	0.5707366459603752	0.014766
0.0281758720874	0.027		0.007	0.02837	0.521	0.4280839841087343	0.020648
0.422354787441	0.001		0.14	0.84271	11.47	0.7828315138566228	0.009062
0.388045954705	0.242		0.243	0.53333	17.97	0.9360862790497612	0.006507
0.164606599728	0.009	0.007	0.012	0.47543	16.15	0.846977442656944	0.005252
0.024227539551	0.063	0.004	0.007	0.00349	0.101	0.3543306457950506	0.004531
0.0720622462184	0.01	0.044	0.144	0.15797	14.79	0.9023301777455348	0.005294
0.052586397213	0.076		0.005	0.02824	0.072	0.4179563118438698	
0.290489756834	0.003	0.011	0.67	0.85488	10.69	0.6501013008686471	
0.350387155469	0.028		0.006	0.6718	15.57	0.9283717261218206	0.043935
0.0364714484723	0.056		0.03	0.01599	2.198	0.4348179690502486	0.00355
0.0139851959106	0.001	0.002	0.049	0.0368	1.19	0.3889795511548633	0.008383
0.0729637106691	0.005	0.015	0.4	0.1961	8.32	0.795363630762119	0.00521
0.302189932795	0.0	0.029	0.043	0.87409	11.25	0.7648734896754984	0.013128
0.0282327945951	0.013		0.012	0.04247	0.335	0.4058960633123669	0.006338
0.306838473997	0.011	0.034	0.289	0.8718	10.64	0.6598686922062488	0.010439
0.0596936806289	0.106	0.001	0.031	0.07008	0.374	0.3851015342829732	0.007296
0.22903567462	0.022	0.004	0.038	0.65888	0.372	0.5220969099551866	0.008342
0.00836738477935	0.006	0.0	0.002	0.01705	1.542	0.6411785695658015	0.003568
0.0752350168806	0.139		0.006	0.0106	0.219	0.3784646969305673	
0.603743797727	0.333		0.454	0.87382	12.73	0.7590245502794287	0.007931
0.0103603318444	0.001	0.009	0.067	0.01858	0.106	0.2645467673907291	0.006948
0.0533624130376	0.017	0.004	0.011	0.13685	14.88	0.8087747848326126	0.004483
0.0219929505866	0.017	0.003	0.128	0.04379	3.995	0.5787432070026439	0.006217
0.335459180837	0.043	0.042	0.806	0.9173	13.41	0.7408662103324986	0.017211
0.0488280282032	0.002		0.145	0.09465	8.232	0.6010759318176023	0.003131
0.0658688157687	0.0	0.119	0.081	0.07068	3.646	0.7611959243263924	
0.00525971128714	0.001	0.012	0.004	0.00013	0.064	0.1807394527403559	0.003009
0.0400373933678	0.006	0.073	0.397	0.03546	0.217	0.8010765726798249	0.004874
0.0260244852859	0.0	0.021	0.002	0.05398	8.923	0.8145429766002246	0.007792
0.0419065243062	0.05	0.012	0.036	0.06112	7.529	0.6093600029148762	0.008178
0.0120684914095	0.018	0.007	0.008	0.00882	0.026	0.2998729564798671	0.004096
0.0302229496568	0.012	0.01	0.241	0.06613	14.02	0.6513985231235802	0.005734
0.0176464718869	0.026		0.012	0.00831	1.737	0.6266545448400948	0.004682
0.269734640845	0.003	0.005	0.062	0.79891	16.83	0.7865962480981253	0.007018
0.611317348365	0.265		0.494	0.9569	17.34	0.6485444878167284	0.014622
0.299647414489	0.001	0.024	0.708	0.87071	14.21	0.9873724702222264	0.082786
0.0875822539893	0.067	0.004	0.028	0.18956	2.929	0.3669652723220462	0.013236
0.855352648462	0.946	0.639	0.923	0.94844	20.6	0.9409586233409764	0.494681
0.0319363879686	0.044	0.007	0.15	0.04245	7.817	0.9235944248822234	0.008354
0.271137886848	0.078	0.014	0.022	0.71875	14.99	0.6927556411862865	0.012438
0.00261897257646	0.0	0.002	0.003	0.0037	0.598	0.469659757848092	
0.0511959715568	0.087		0.008	0.01447	0.589	0.5001820545364977	0.004613
0.248116020621	0.032	0.106	0.022	0.5991	10.89	0.7499755271919789	0.005604
0.0754303445975	0.017		0.225	0.13287	10.92	0.586752965613181	0.003371
0.00721026975201	0.004	0.005	0.005	0.01033	1.183	0.5199227218946147	0.005714
0.0682622677288	0.088	0.093	0.128	0.01723	0.641	0.3128537831827155	0.004171
0.14007219644	0.025	0.168	0.003	0.2169	9.328	0.7939463951740358	0.007072
0.174379424292	0.288	0.0	0.02	0.23337	20.8	0.9053700663299632	0.006422
0.0620131442294	0.006	0.091	0.012	0.0825	9.809	0.6767428475648632	0.005651
0.101720773398	0.023	0.045	0.021	0.23291	6.131	0.6329185620114981	0.004121
0.0268211806926	0.002	0.003	0.003	0.07326	0.043	0.8619151117083576	0.003782
0.0145194152454	0.01		0.005	0.01804	4.561	0.7385590399995094	0.004074
0.179114089921	0.037	0.021	0.063	0.47629	11.81	0.4947869001228601	0.005742
0.105022576148	0.204		0.059	0.00524	0.923	0.4303074530317815	0.003993
0.306232354732	0.186	0.027	0.005	0.7025	7.508	0.5240246842959823	0.011189
0.568632187368	0.331	0.413	0.172	0.93981	11.91	0.833995596407926	0.154849
0.112025200332	0.161	0.03	0.011	0.1417	15.52	0.7396144137480226	0.007245
0.0558594372929	0.154	0.009	0.005	0.00223	0.158	0.4202258981092785	
0.110467320158	0.123	0.017	0.003	0.18863	5.186	0.5073731926940576	0.006093
0.358626230165	0.084	0.098	0.137	0.88708	9.862	0.609772706165318	0.008412
0.00368207142431	0.0	0.003	0.019	0.00584	0.039	0.2784377555274641	0.004832
0.0400224487698	0.08	0.001	0.01	0.03704	2.133	0.8663854825800786	0.00604
0.265437313033	0.024	0.007	0.056	0.76294	11.12	0.7275191212314072	0.005893
0.126008279947	0.001	0.013	0.132	0.36133	1.393	0.4351288435567784	0.004611
0.133415533976	0.248		0.11	0.01807	2.671	0.4906236688909186	0.017733
0.102995571561	0.045	0.006	0.397	0.25568	9.34	0.7414420017140014	0.006747
0.00274398354917	0.001		0.08	0.00348	0.145	0.5613140801337438	0.011854
0.358474086619	0.093	0.139	0.239	0.83461	9.813	0.7249597095444777	0.008946
0.258826373603	0.018	0.065	0.019	0.68824	9.121	0.6624982932393608	0.007781
0.251076256001	0.12	0.005	0.065	0.62605	10.36	0.519014962824569	0.008106
0.00288431790835	0.004	0.002	0.03	0.0005	2.447	0.7953055987564784	0.007826
0.270519183273	0.031	0.003	0.349	0.77539	10.04	0.8417959487991736	0.008437
0.321670096261	0.026	0.004	0.078	0.93279	9.574	0.7252991065780209	0.009079
0.0313123038682	0.018	0.004	0.513	0.0697	13.57	0.8051155790819041	0.005741
0.281388010296	0.058		0.527	0.50383	10.86	0.6105355201820117	0.015593
0.28728464419	0.228	0.06	0.675	0.56907	9.296	0.6090834418009772	0.006343
0.0199054093773	0.017	0.007	0.024	0.03333	0.462	0.8058084298191909	0.005771
0.0756028986723	0.134	0.037	0.004	0.05206	9.214	0.8101847644275508	0.004919
0.175875998467	0.075	0.046	0.346	0.40238	4.675	0.665313466223534	0.009556
0.269880858341	0.003	0.007	0.188	0.79725	11.38	0.7372318473061612	0.005899
0.02448351991	0.057	0.001	0.004	0.0134	0.844	0.4689940720983152	0.004378
0.0958829931398	0.047	0.0	0.087	0.23864	15.95	0.7744147121694687	0.008126
0.0253254242477	0.018	0.035	0.01	0.01921	0.551	0.391747607723652	0.003983
0.0694717778097	0.085		0.011	0.05302	16.1	0.7251423264124683	0.005108
0.0486423948955	0.083	0.056	0.024	0.00219	2.8	0.581646445204229	0.006355
0.0715512869163	0.183	0.002	0.449	0.02768	3.014	0.4988146207876236	0.015871
0.0348454634983	0.04	0.002	0.015	0.06042	6.21	0.6200606001309563	0.017654
0.236523523975	0.008	0.019	0.317	0.67959	11.46	0.6289379359534248	0.004033
0.00715248442916	0.0	0.001	0.064	0.01835	0.096	0.5493153942806585	0.005975
0.201389919306	0.016	0.01	0.334	0.57564	12.17	0.7759276471474518	0.004393
0.204268404986	0.003	0.006	0.085	0.60146	17.14	0.8280984118732296	0.010473
0.05919896845	0.01		0.004	0.1074	14.66	0.817556340480385	0.010328
0.0198203675055	0.004	0.004	0.279	0.04921	7.143	0.529219689080808	0.005974
0.0264098335689	0.027	0.002	0.021	0.0481	2.772	0.708446011161944	0.00724
0.0202997196684	0.039	0.0	0.075	0.01988	0.161	0.6722498803479628	0.005359
0.0360530458323	0.043	0.053	0.005	0.00753	1.387	0.5116185529833585	0.00512
0.110635185174	0.0	0.163	0.13	0.15881	10.85	0.6532947343098978	0.00964
0.0158765567155	0.015	0.005	0.051	0.02534	9.055	0.5947405041164142	0.005001
